DATE,MCAP
1.47424E+12,12279716074
1.47433E+12,12360200644
1.47442E+12,12086107219
1.4745E+12,12048166396
1.47459E+12,12195163185
1.47468E+12,12169335862
1.47476E+12,12161463157
1.47485E+12,12229323563
1.47493E+12,12225434327
1.47502E+12,12269122746
1.47511E+12,12262791069
1.47519E+12,12325072081
1.47528E+12,12354163618
1.47537E+12,12307678032
1.47545E+12,12362074568
1.47554E+12,12281174374
1.47563E+12,12380111677
1.47571E+12,12333831998
1.4758E+12,12373188081
1.47588E+12,12345851041
1.47597E+12,12313484477
1.47606E+12,12286062795
1.47614E+12,12698960099
1.47623E+12,12603046930
1.47632E+12,12599775073
1.4764E+12,12625056356
1.47649E+12,12570821200
1.47658E+12,12701146427
1.47666E+12,12656672899
1.47675E+12,12678574413
1.47684E+12,12512506661
1.47692E+12,12536382158
1.47701E+12,12573576595
1.47709E+12,12922080154
1.47718E+12,12883329160
1.47727E+12,12849633620
1.47735E+12,12902561990
1.47744E+12,13199897301
1.47753E+12,13336071939
1.47761E+12,13409311489
1.4777E+12,13649692589
1.47779E+12,13469064010
1.47787E+12,13456514840
1.47796E+12,13923434011
1.47804E+12,14011471537
1.47813E+12,13225379621
1.47822E+12,13544295595
1.4783E+12,13628699771
1.47839E+12,13730945172
1.47848E+12,13622394521
1.47856E+12,13674508237
1.47865E+12,13831943296
1.47874E+12,13659672444
1.47882E+12,13698156331
1.47891E+12,13451662318
1.479E+12,13476927118
1.47908E+12,13598790305
1.47917E+12,13737129995
1.47925E+12,14135966227
1.47934E+12,14071862825
1.47943E+12,14183860674
1.47951E+12,14219378482
1.4796E+12,13822826643
1.47969E+12,13965149903
1.47977E+12,14187010824
1.47986E+12,14052197788
1.47995E+12,13919563845
1.48003E+12,13961524112
1.48012E+12,13866330240
1.4802E+12,13771584981
1.48029E+12,13808200009
1.48038E+12,13744075080
1.48046E+12,13971312756
1.48055E+12,14123519132
1.48064E+12,14327894125
1.48072E+12,14258798511
1.48081E+12,14229663111
1.4809E+12,13866024989
1.48098E+12,14093534749
1.48107E+12,14262411664
1.48116E+12,14367893911
1.48124E+12,14416194789
1.48133E+12,14417048493
1.48141E+12,14367873206
1.4815E+12,14576687764
1.48159E+12,14579834861
1.48167E+12,14530656767
1.48176E+12,14506462990
1.48185E+12,14635563745
1.48193E+12,14729271419
1.48202E+12,14758822880
1.48211E+12,14789837058
1.48219E+12,14942194369
1.48228E+12,15410144566
1.48236E+12,15914268401
1.48245E+12,16848556942
1.48254E+12,16458086698
1.48262E+12,16499622850
1.48271E+12,16647903686
1.4828E+12,17033816021
1.48288E+12,17930777795
1.48297E+12,17969580913
1.48306E+12,17834723494
1.48314E+12,17913081351
1.48323E+12,18411793573
1.48332E+12,18831938495
1.4834E+12,19238516519
1.48349E+12,21048794032
1.48357E+12,18574207855
1.48366E+12,16917185086
1.48375E+12,16977818762
1.48383E+12,17168811497
1.48392E+12,17074750598
1.48401E+12,17208987691
1.48409E+12,14996550026
1.48418E+12,15295955966
1.48427E+12,15705448767
1.48435E+12,15628672594
1.48444E+12,15705357991
1.48452E+12,15813883613
1.48461E+12,17149199059
1.4847E+12,16634952094
1.48478E+12,17038082297
1.48487E+12,16973276372
1.48496E+12,17493782793
1.48504E+12,17448376672
1.48513E+12,17472267968
1.48522E+12,16868837618
1.4853E+12,16997784272
1.48539E+12,17411170766
1.48548E+12,17452678668
1.48556E+12,17513348152
1.48565E+12,17422263010
1.48573E+12,17572325383
1.48582E+12,18367976095
1.48591E+12,18710212582
1.48599E+12,19090682201
1.48608E+12,19222627390
1.48617E+12,19580737306
1.48625E+12,19284369637
1.48634E+12,19453965820
1.48643E+12,19944878373
1.48651E+12,19975904949
1.4866E+12,18626520719
1.48668E+12,18841965282
1.48677E+12,19182270304
1.48686E+12,19000825009
1.48694E+12,18903229023
1.48703E+12,19330872851
1.48712E+12,19336691401
1.4872E+12,19741636602
1.48729E+12,20077113480
1.48738E+12,20106252967
1.48746E+12,20030535035
1.48755E+12,20483498472
1.48764E+12,21173238285
1.48772E+12,21135568526
1.48781E+12,22239289226
1.48789E+12,22148525162
1.48798E+12,21668265189
1.48807E+12,22302025689
1.48815E+12,22580431543
1.48824E+12,22589765470
1.48833E+12,23443445672
1.48841E+12,24222024763
1.4885E+12,24793056883
1.48859E+12,24335831825
1.48867E+12,24549977474
1.48876E+12,24714442383
1.48884E+12,23842289181
1.48893E+12,22163695265
1.48902E+12,23023149408
1.4891E+12,21628185028
1.48919E+12,23439209955
1.48928E+12,24502426636
1.48936E+12,25338519572
1.48945E+12,25511080470
1.48954E+12,26412615130
1.48962E+12,26256679035
1.48971E+12,24246526347
1.4898E+12,21404536078
1.48988E+12,23689626910
1.48997E+12,23686914355
1.49005E+12,25082029728
1.49014E+12,23849356058
1.49023E+12,23941809102
1.49031E+12,23182354250
1.4904E+12,23485761974
1.49049E+12,23280370027
1.49057E+12,24603362047
1.49066E+12,24943260597
1.49075E+12,25127139808
1.49083E+12,25393403266
1.49092E+12,26230125522
1.491E+12,26483059251
1.49118E+12,27073075534
1.49126E+12,27143243126
1.49135E+12,27568596333
1.49144E+12,28087839541
1.49152E+12,28104496717
1.49161E+12,28283934349
1.4917E+12,28280731930
1.49178E+12,29010320815
1.49187E+12,28805355125
1.49196E+12,29232628635
1.49204E+12,28811508585
1.49213E+12,28751230844
1.49221E+12,29058361285
1.4923E+12,29095500713
1.49239E+12,29449622312
1.49247E+12,30013884245
1.49256E+12,29841827755
1.49265E+12,30472584734
1.49273E+12,30598157985
1.49282E+12,30617147834
1.49291E+12,30793305344
1.49299E+12,31057228090
1.49308E+12,31362333832
1.49316E+12,32417547559
1.49325E+12,34266333794
1.49334E+12,35412792758
1.49342E+12,36218911230
1.49351E+12,37597269133
1.4936E+12,38257352820
1.49368E+12,38960178864
1.49377E+12,40748701650
1.49386E+12,43483784874
1.49394E+12,44200422095
1.49403E+12,46259651981
1.49412E+12,47776897742
1.4942E+12,51469353885
1.49429E+12,50582708344
1.49437E+12,52661416553
1.49446E+12,53498040399
1.49455E+12,52629486223
1.49463E+12,54019572522
1.49472E+12,54860909871
1.49481E+12,54939752774
1.49489E+12,57786259707
1.49498E+12,62492846697
1.49507E+12,64625128076
1.49515E+12,68430589125
1.49524E+12,70644789066
1.49532E+12,74035607887
1.49541E+12,74587778470
1.4955E+12,81912869428
1.49558E+12,86839807367
1.49567E+12,79801484343
1.49576E+12,76189048099
1.49584E+12,70234045801
1.49593E+12,75206098260
1.49602E+12,79148247410
1.4961E+12,79297354805
1.49619E+12,84229606723
1.49628E+12,90026570914
1.49636E+12,91469451028
1.49645E+12,92120946714
1.49653E+12,95077465288
1.49662E+12,99145978934
1.49671E+12,1.04325E+11
1.49679E+12,99140094325
1.49688E+12,1.02824E+11
1.49697E+12,1.06288E+11
1.49705E+12,1.12637E+11
1.49714E+12,1.16298E+11
1.49723E+12,1.1217E+11
1.49731E+12,1.13899E+11
1.4974E+12,1.06244E+11
1.49748E+12,1.03622E+11
1.49757E+12,1.0695E+11
1.49766E+12,1.14126E+11
1.49774E+12,1.11244E+11
1.49783E+12,1.14422E+11
1.49792E+12,1.17612E+11
1.498E+12,1.11639E+11
1.49809E+12,1.12182E+11
1.49818E+12,1.14553E+11
1.49826E+12,1.08843E+11
1.49835E+12,1.0534E+11
1.49844E+12,97695298369
1.49852E+12,1.00802E+11
1.49861E+12,1.0643E+11
1.49869E+12,1.0357E+11
1.49878E+12,1.04491E+11
1.49887E+12,99753739154
1.49895E+12,1.04323E+11
1.49904E+12,1.05464E+11
1.49913E+12,1.05774E+11
1.49921E+12,1.05011E+11
1.4993E+12,1.05387E+11
1.49939E+12,98112139816
1.49947E+12,96985250898
1.49956E+12,96365703414
1.49964E+12,84847646099
1.49973E+12,82939402039
1.49982E+12,88804132347
1.4999E+12,85515707566
1.49999E+12,80795049506
1.50008E+12,72654382884
1.50016E+12,68028825685
1.50025E+12,80277200294
1.50034E+12,86817354990
1.50042E+12,80495739694
1.50051E+12,95087538883
1.5006E+12,94178646326
1.50068E+12,1.00239E+11
1.50077E+12,96520691381
1.50085E+12,96405117912
1.50094E+12,90222675688
1.50103E+12,86909511038
1.50111E+12,89970931812
1.5012E+12,90426384780
1.50129E+12,92762223222
1.50137E+12,91317953468
1.50146E+12,93370851305
1.50155E+12,94551663359
1.50163E+12,1.06403E+11
1.50172E+12,1.02958E+11
1.5018E+12,1.01741E+11
1.50189E+12,1.14412E+11
1.50198E+12,1.1498E+11
1.50206E+12,1.21748E+11
1.50215E+12,1.2602E+11
1.50224E+12,1.235E+11
1.50232E+12,1.24439E+11
1.50241E+12,1.30912E+11
1.5025E+12,1.36183E+11
1.50258E+12,1.37162E+11
1.50267E+12,1.39961E+11
1.50276E+12,1.38585E+11
1.50284E+12,1.42677E+11
1.50293E+12,1.43184E+11
1.5031E+12,1.43902E+11
1.50319E+12,1.42924E+11
1.50327E+12,1.73466E+11
1.50336E+12,1.50701E+11
1.50345E+12,1.51645E+11
1.50353E+12,1.51954E+11
1.50362E+12,1.52693E+11
1.50371E+12,1.52826E+11
1.50379E+12,1.54314E+11
1.50388E+12,1.56454E+11
1.50396E+12,1.6119E+11
1.50405E+12,1.67358E+11
1.50414E+12,1.72575E+11
1.50422E+12,1.78353E+11
1.50431E+12,1.62397E+11
1.5044E+12,1.65651E+11
1.50448E+12,1.47839E+11
1.50457E+12,1.5502E+11
1.50466E+12,1.62748E+11
1.50474E+12,1.62537E+11
1.50483E+12,1.50659E+11
1.50492E+12,1.48891E+11
1.505E+12,1.4459E+11
1.50509E+12,1.4622E+11
1.50517E+12,1.44743E+11
1.50526E+12,1.36555E+11
1.50535E+12,1.06136E+11
1.50543E+12,1.22536E+11
1.50552E+12,1.23242E+11
1.50561E+12,1.22839E+11
1.50569E+12,1.39724E+11
1.50578E+12,1.37758E+11
1.50587E+12,1.35838E+11
1.50595E+12,1.25787E+11
1.50604E+12,1.24955E+11
1.50612E+12,1.32878E+11
1.50621E+12,1.33782E+11
1.5063E+12,1.39614E+11
1.50638E+12,1.37606E+11
1.50647E+12,1.45507E+11
1.50656E+12,1.41867E+11
1.50664E+12,1.40286E+11
1.50673E+12,1.45141E+11
1.50682E+12,1.46E+11
1.5069E+12,1.45479E+11
1.50699E+12,1.43183E+11
1.50708E+12,1.40814E+11
1.50716E+12,1.42777E+11
1.50725E+12,1.45331E+11
1.50733E+12,1.46751E+11
1.50742E+12,1.48758E+11
1.50751E+12,1.48523E+11
1.50759E+12,1.50453E+11
1.50768E+12,1.52283E+11
1.50777E+12,1.6018E+11
1.50785E+12,1.69489E+11
1.50794E+12,1.70388E+11
1.50803E+12,1.70726E+11
1.50811E+12,1.71409E+11
1.5082E+12,1.68151E+11
1.50828E+12,1.67568E+11
1.50837E+12,1.67505E+11
1.50846E+12,1.70439E+11
1.50854E+12,1.71222E+11
1.50863E+12,1.69996E+11
1.50872E+12,1.67739E+11
1.5088E+12,1.64008E+11
1.50889E+12,1.66493E+11
1.50898E+12,1.68797E+11
1.50906E+12,1.67621E+11
1.50915E+12,1.67516E+11
1.50924E+12,1.76291E+11
1.50932E+12,1.77017E+11
1.50941E+12,1.80362E+11
1.50949E+12,1.85034E+11
1.50958E+12,1.91489E+11
1.50967E+12,1.97499E+11
1.50975E+12,1.98659E+11
1.50984E+12,1.99287E+11
1.50993E+12,1.95164E+11
1.51001E+12,1.96552E+11
1.5101E+12,2.06647E+11
1.51019E+12,2.06727E+11
1.51027E+12,1.98377E+11
1.51036E+12,2.02624E+11
1.51044E+12,1.95654E+11
1.51053E+12,2.03583E+11
1.51062E+12,2.10454E+11
1.5107E+12,2.20829E+11
1.51079E+12,2.24391E+11
1.51088E+12,2.34352E+11
1.51096E+12,2.34752E+11
1.51105E+12,2.37175E+11
1.51114E+12,2.44934E+11
1.51122E+12,2.41919E+11
1.51131E+12,2.50815E+11
1.5114E+12,2.57086E+11
1.51148E+12,2.67586E+11
1.51157E+12,2.88799E+11
1.51165E+12,3.01413E+11
1.51174E+12,3.0834E+11
1.51183E+12,3.20936E+11
1.51191E+12,2.94651E+11
1.512E+12,3.131E+11
1.51209E+12,3.29534E+11
1.51217E+12,3.33843E+11
1.51226E+12,3.3809E+11
1.51235E+12,3.52484E+11
1.51243E+12,3.66795E+11
1.51252E+12,3.91426E+11
1.5126E+12,4.68376E+11
1.51269E+12,4.57728E+11
1.51278E+12,4.40415E+11
1.51286E+12,4.38018E+11
1.51295E+12,4.78602E+11
1.51304E+12,5.05984E+11
1.51312E+12,5.15209E+11
1.51321E+12,5.48634E+11
1.5133E+12,5.63175E+11
1.51338E+12,6.04637E+11
1.51347E+12,6.12019E+11
1.51356E+12,6.41233E+11
1.51364E+12,6.36572E+11
1.51373E+12,6.2973E+11
1.51381E+12,6.23051E+11
1.5139E+12,5.25304E+11
1.51416E+12,5.59407E+11
1.51425E+12,6.20982E+11
1.51433E+12,6.16261E+11
1.51442E+12,5.89463E+11
1.51451E+12,6.33131E+11
1.51459E+12,5.90564E+11
1.51468E+12,6.39915E+11
1.51476E+12,6.32509E+11
1.51485E+12,6.89388E+11
1.51494E+12,7.59378E+11
1.51502E+12,7.82129E+11
1.51511E+12,8.12236E+11
1.5152E+12,8.486E+11
1.51528E+12,8.52885E+11
1.51537E+12,7.86154E+11
1.51546E+12,7.86956E+11
1.51554E+12,7.73234E+11
1.51563E+12,6.99055E+11
1.51572E+12,7.65556E+11
1.5158E+12,7.96404E+11
1.51589E+12,7.53168E+11
1.51597E+12,7.18415E+11
1.51615E+12,5.48964E+11
1.51623E+12,5.71815E+11
1.51632E+12,5.7816E+11
1.51641E+12,6.45641E+11
1.51649E+12,5.65573E+11
1.51658E+12,5.31422E+11
1.51667E+12,5.28146E+11
1.51675E+12,5.51964E+11
1.51684E+12,5.51012E+11
1.51692E+12,5.39762E+11
1.51701E+12,5.59462E+11
1.5171E+12,5.91118E+11
1.51727E+12,5.58961E+11
1.51736E+12,4.97234E+11
1.51744E+12,5.0951E+11
1.51753E+12,4.49748E+11
1.51762E+12,4.24594E+11
1.5177E+12,4.43952E+11
1.51779E+12,3.98167E+11
1.51788E+12,3.22475E+11
1.51796E+12,3.70037E+11
1.51805E+12,3.57702E+11
1.51813E+12,3.90286E+11
1.51822E+12,4.20525E+11
1.51831E+12,4.19856E+11
1.51839E+12,3.9993E+11
1.51848E+12,4.31394E+11
1.51857E+12,4.12899E+11
1.51865E+12,4.5847E+11
1.51874E+12,4.76378E+11
1.51883E+12,4.81336E+11
1.51891E+12,5.10043E+11
1.519E+12,4.79705E+11
1.51908E+12,4.97435E+11
1.51917E+12,4.92645E+11
1.51926E+12,4.3208E+11
1.51934E+12,4.31889E+11
1.51943E+12,4.50797E+11
1.51952E+12,4.27164E+11
1.5196E+12,4.3089E+11
1.51969E+12,4.49296E+11
1.51978E+12,4.57446E+11
1.51986E+12,4.38518E+11
1.51995E+12,4.55185E+11
1.52004E+12,4.57585E+11
1.52012E+12,4.592E+11
1.52021E+12,4.62113E+11
1.52029E+12,4.63401E+11
1.52038E+12,4.3577E+11
1.52047E+12,4.40522E+11
1.52055E+12,3.79315E+11
1.52064E+12,3.79007E+11
1.52073E+12,3.63525E+11
1.52081E+12,3.85543E+11
1.5209E+12,3.7417E+11
1.52099E+12,3.72165E+11
1.52107E+12,3.32611E+11
1.52116E+12,3.3309E+11
1.52124E+12,3.36752E+11
1.52133E+12,3.13953E+11
1.52142E+12,3.14422E+11
1.5215E+12,3.34863E+11
1.52159E+12,3.46177E+11
1.52168E+12,3.48308E+11
1.52176E+12,3.40958E+11
1.52185E+12,3.42778E+11
1.52194E+12,3.35443E+11
1.52202E+12,3.34599E+11
1.52211E+12,3.19071E+11
1.5222E+12,3.02986E+11
1.52228E+12,3.04859E+11
1.52237E+12,2.69997E+11
1.52245E+12,2.66753E+11
1.52254E+12,2.68447E+11
1.52263E+12,2.56032E+11
1.52271E+12,2.65361E+11
1.5228E+12,2.84614E+11
1.52289E+12,2.58691E+11
1.52297E+12,2.61362E+11
1.52306E+12,2.50882E+11
1.52315E+12,2.60058E+11
1.52323E+12,2.65013E+11
1.52332E+12,2.60853E+11
1.5234E+12,2.65404E+11
1.52349E+12,2.77058E+11
1.52358E+12,3.13434E+11
1.52366E+12,3.14385E+11
1.52375E+12,3.15485E+11
1.52384E+12,3.34419E+11
1.52392E+12,3.27528E+11
1.52401E+12,3.23025E+11
1.5241E+12,3.41344E+11
1.52418E+12,3.60935E+11
1.52427E+12,3.80933E+11
1.52436E+12,3.87377E+11
1.52444E+12,3.88876E+11
1.52453E+12,4.02069E+11
1.52461E+12,4.38469E+11
1.5247E+12,3.8881E+11
1.52479E+12,4.16447E+11
1.52487E+12,4.04454E+11
1.52496E+12,4.25768E+11
1.52505E+12,4.36058E+11
1.52513E+12,4.21599E+11
1.52522E+12,4.21301E+11
1.52531E+12,4.31054E+11
1.52539E+12,4.66581E+11
1.52548E+12,4.57729E+11
1.52556E+12,4.70571E+11
1.52565E+12,4.59392E+11
1.52574E+12,4.41293E+11
1.52582E+12,4.46888E+11
1.52591E+12,4.37998E+11
1.526E+12,4.18546E+11
1.52608E+12,3.85203E+11
1.52617E+12,3.92112E+11
1.52626E+12,4.09151E+11
1.52634E+12,4.089E+11
1.52643E+12,3.94167E+11
1.52652E+12,3.89416E+11
1.5266E+12,3.87235E+11
1.52669E+12,3.82024E+11
1.52677E+12,3.77665E+11
1.52686E+12,3.92007E+11
1.52695E+12,3.84358E+11
1.52703E+12,3.62297E+11
1.52712E+12,3.34419E+11
1.52721E+12,3.46914E+11
1.52729E+12,3.37445E+11
1.52738E+12,3.33565E+11
1.52747E+12,3.32292E+11
1.52755E+12,3.08884E+11
1.52764E+12,3.32544E+11
1.52772E+12,3.28406E+11
1.52781E+12,3.35487E+11
1.5279E+12,3.37411E+11
1.52798E+12,3.4556E+11
1.52807E+12,3.54524E+11
1.52816E+12,3.43442E+11
1.52824E+12,3.51387E+11
1.52833E+12,3.47463E+11
1.52842E+12,3.47385E+11
1.5285E+12,3.43287E+11
1.52859E+12,3.36229E+11
1.52868E+12,3.01064E+11
1.52876E+12,3.05708E+11
1.52885E+12,2.87245E+11
1.52893E+12,2.75172E+11
1.52902E+12,2.93349E+11
1.52911E+12,2.7925E+11
1.52919E+12,2.81682E+11
1.52928E+12,2.79093E+11
1.52937E+12,2.90602E+11
1.52945E+12,2.95669E+11
1.52954E+12,2.95654E+11
1.52963E+12,2.92706E+11
1.52971E+12,2.61997E+11
1.5298E+12,2.64572E+11
1.52988E+12,2.57674E+11
1.52997E+12,2.62252E+11
1.53006E+12,2.49856E+11
1.53014E+12,2.55135E+11
1.53023E+12,2.43434E+11
1.53049E+12,2.60552E+11
1.53058E+12,2.78506E+11
1.53066E+12,2.73351E+11
1.53075E+12,2.80395E+11
1.53084E+12,2.78117E+11
1.53092E+12,2.76262E+11
1.53101E+12,2.82226E+11
1.53109E+12,2.80686E+11
1.53118E+12,2.74254E+11
1.53127E+12,2.57104E+11
1.53135E+12,2.616E+11
1.53144E+12,2.53837E+11
1.53153E+12,2.566E+11
1.53161E+12,2.58052E+11
1.5317E+12,2.64772E+11
1.53179E+12,2.80616E+11
1.53187E+12,3.03592E+11
1.53196E+12,2.94787E+11
1.53204E+12,2.93751E+11
1.53213E+12,2.79692E+11
1.53222E+12,2.91328E+11
1.5323E+12,2.89769E+11
1.53239E+12,2.91958E+11
1.53248E+12,3.13726E+11
1.53256E+12,3.05835E+11
1.53265E+12,2.97297E+11
1.53274E+12,3.05083E+11
1.53282E+12,3.07404E+11
1.53291E+12,3.0387E+11
1.533E+12,3.0096E+11
1.53308E+12,2.8364E+11
1.53317E+12,2.80778E+11
1.53325E+12,2.73129E+11
1.53334E+12,2.72168E+11
1.53343E+12,2.60683E+11
1.53351E+12,2.6373E+11
1.5336E+12,2.57875E+11
1.53369E+12,2.41778E+11
1.53377E+12,2.28011E+11
1.53386E+12,2.36516E+11
1.53395E+12,2.20074E+11
1.53403E+12,2.17082E+11
1.53412E+12,2.20068E+11
1.5342E+12,2.09023E+11
1.53429E+12,2.05006E+11
1.53438E+12,2.06271E+11
1.53446E+12,2.10325E+11
1.53455E+12,2.2953E+11
1.53464E+12,2.15236E+11
1.53472E+12,2.21641E+11
1.53481E+12,2.09227E+11
1.5349E+12,2.15144E+11
1.53498E+12,2.10851E+11
1.53507E+12,2.15241E+11
1.53516E+12,2.21152E+11
1.53524E+12,2.21716E+11
1.53533E+12,2.19865E+11
1.53541E+12,2.29664E+11
1.5355E+12,2.36756E+11
1.53559E+12,2.33716E+11
1.53567E+12,2.31486E+11
1.53576E+12,2.33718E+11
1.53585E+12,2.39928E+11
1.53593E+12,2.41221E+11
1.53602E+12,2.41286E+11
1.53611E+12,2.44227E+11
1.53619E+12,2.1087E+11
1.53628E+12,2.09771E+11
1.53636E+12,2.04588E+11
1.53645E+12,1.95252E+11
1.53654E+12,1.97024E+11
1.53662E+12,1.98143E+11
1.53671E+12,1.94111E+11
1.5368E+12,1.96638E+11
1.53688E+12,2.0299E+11
1.53697E+12,2.03302E+11
1.53706E+12,2.05648E+11
1.53714E+12,2.0607E+11
1.53723E+12,1.94595E+11
1.53732E+12,2.00216E+11
1.5374E+12,2.0405E+11
1.53749E+12,2.13484E+11
1.53757E+12,2.29882E+11
1.53766E+12,2.27985E+11
1.53775E+12,2.2956E+11
1.53783E+12,2.16252E+11
1.53792E+12,2.15667E+11
1.53801E+12,2.18818E+11
1.53809E+12,2.2744E+11
1.53818E+12,2.225E+11
1.53827E+12,2.24943E+11
1.53835E+12,2.2876E+11
1.53844E+12,2.25615E+11
1.53852E+12,2.21955E+11
1.53861E+12,2.20044E+11
1.5387E+12,2.23119E+11
1.53878E+12,2.24301E+11
1.53887E+12,2.21407E+11
1.53896E+12,2.22598E+11
1.53904E+12,2.25312E+11
1.53913E+12,2.23694E+11
1.53922E+12,2.19298E+11
1.5393E+12,2.00474E+11
1.53939E+12,2.06489E+11
1.53948E+12,2.06895E+11
1.53956E+12,2.05121E+11
1.53965E+12,2.16799E+11
1.53973E+12,2.18079E+11
1.53982E+12,2.1865E+11
1.53991E+12,2.14017E+11
1.53999E+12,2.1343E+11
1.54008E+12,2.15717E+11
1.54017E+12,2.15487E+11
1.54025E+12,2.14689E+11
1.54034E+12,2.13573E+11
1.54043E+12,2.13932E+11
1.54051E+12,2.13214E+11
1.5406E+12,2.13492E+11
1.54068E+12,2.14654E+11
1.54077E+12,2.13972E+11
1.54086E+12,2.06378E+11
1.54094E+12,2.0758E+11
1.54103E+12,2.0904E+11
1.54112E+12,2.10754E+11
1.5412E+12,2.13099E+11
1.54129E+12,2.11274E+11
1.54138E+12,2.10709E+11
1.54146E+12,2.17608E+11
1.54155E+12,2.26119E+11
1.54164E+12,2.24999E+11
1.54172E+12,2.19655E+11
1.54181E+12,2.17269E+11
1.54189E+12,2.17315E+11
1.54198E+12,2.18031E+11
1.54207E+12,2.16492E+11
1.54215E+12,2.14549E+11
1.54224E+12,1.94166E+11
1.54233E+12,1.91273E+11
1.54241E+12,1.86587E+11
1.5425E+12,1.87809E+11
1.54259E+12,1.88092E+11
1.54267E+12,1.62458E+11
1.54276E+12,1.48854E+11
1.54284E+12,1.52614E+11
1.54293E+12,1.44252E+11
1.54302E+12,1.44632E+11
1.5431E+12,1.26643E+11
1.54319E+12,1.34566E+11
1.54328E+12,1.25608E+11
1.54336E+12,1.28752E+11
1.54345E+12,1.3995E+11
1.54354E+12,1.40424E+11
1.54362E+12,1.31931E+11
1.54371E+12,1.37445E+11
1.5438E+12,1.34876E+11
1.54388E+12,1.27364E+11
1.54397E+12,1.28696E+11
1.54405E+12,1.2185E+11
1.54414E+12,1.11341E+11
1.54423E+12,1.0991E+11
1.54431E+12,1.10089E+11
1.5444E+12,1.1379E+11
1.54449E+12,1.09752E+11
1.54457E+12,1.0769E+11
1.54466E+12,1.09472E+11
1.54475E+12,1.06112E+11
1.54483E+12,1.03316E+11
1.54492E+12,1.02414E+11
1.545E+12,1.03851E+11
1.54509E+12,1.13429E+11
1.54518E+12,1.19556E+11
1.54526E+12,1.20988E+11
1.54535E+12,1.32616E+11
1.54544E+12,1.27585E+11
1.54552E+12,1.31638E+11
1.54561E+12,1.45079E+11
1.5457E+12,1.38099E+11
1.54578E+12,1.27652E+11
1.54587E+12,1.29015E+11
1.54596E+12,1.19575E+11
1.54604E+12,1.31057E+11
1.54613E+12,1.27206E+11
1.54621E+12,1.29804E+11
1.5463E+12,1.25117E+11
1.54639E+12,1.2934E+11
1.54647E+12,1.33899E+11
1.54656E+12,1.29442E+11
1.54665E+12,1.3142E+11
1.54673E+12,1.30892E+11
1.54682E+12,1.37078E+11
1.54691E+12,1.35405E+11
1.54699E+12,1.35475E+11
1.54708E+12,1.36479E+11
1.54716E+12,1.2233E+11
1.54725E+12,1.21968E+11
1.54734E+12,1.212E+11
1.54742E+12,1.16346E+11
1.54751E+12,1.2291E+11
1.5476E+12,1.19572E+11
1.54768E+12,1.21239E+11
1.54777E+12,1.21955E+11
1.54786E+12,1.20586E+11
1.54794E+12,1.23298E+11
1.54803E+12,1.18907E+11
1.54812E+12,1.18564E+11
1.5482E+12,1.20067E+11
1.54829E+12,1.19444E+11
1.54837E+12,1.19828E+11
1.54846E+12,1.19502E+11
1.54855E+12,1.19537E+11
1.54863E+12,1.18417E+11
1.54872E+12,1.12888E+11
1.54881E+12,1.12093E+11
1.54889E+12,1.15251E+11
1.54898E+12,1.13116E+11
1.54907E+12,1.14286E+11
1.54915E+12,1.15223E+11
1.54924E+12,1.13855E+11
1.54932E+12,1.14192E+11
1.54941E+12,1.14147E+11
1.5495E+12,1.11657E+11
1.54958E+12,1.11543E+11
1.54967E+12,1.21665E+11
1.54976E+12,1.21889E+11
1.54984E+12,1.2288E+11
1.54993E+12,1.20782E+11
1.55002E+12,1.21559E+11
1.5501E+12,1.206E+11
1.55019E+12,1.19541E+11
1.55028E+12,1.2028E+11
1.55036E+12,1.20969E+11
1.55045E+12,1.23699E+11
1.55053E+12,1.3169E+11
1.55062E+12,1.3257E+11
1.55071E+12,1.36042E+11
1.55079E+12,1.33359E+11
1.55088E+12,1.35195E+11
1.55097E+12,1.4053E+11
1.55105E+12,1.26946E+11
1.55114E+12,1.30017E+11
1.55123E+12,1.28958E+11
1.55131E+12,1.28983E+11
1.5514E+12,1.28991E+11
1.55148E+12,1.29617E+11
1.55157E+12,1.29302E+11
1.55166E+12,1.28474E+11
1.55174E+12,1.24837E+11
1.55183E+12,1.3141E+11
1.55192E+12,1.32095E+11
1.552E+12,1.32585E+11
1.55209E+12,1.31365E+11
1.55218E+12,1.34762E+11
1.55226E+12,1.34401E+11
1.55235E+12,1.32013E+11
1.55244E+12,1.33632E+11
1.55252E+12,1.3311E+11
1.55261E+12,1.33655E+11
1.55269E+12,1.37555E+11
1.55278E+12,1.40918E+11
1.55287E+12,1.39263E+11
1.55295E+12,1.39483E+11
1.55304E+12,1.40514E+11
1.55313E+12,1.41812E+11
1.55321E+12,1.39078E+11
1.5533E+12,1.40253E+11
1.55339E+12,1.41328E+11
1.55347E+12,1.40719E+11
1.55356E+12,1.38449E+11
1.55364E+12,1.38556E+11
1.55373E+12,1.43607E+11
1.55382E+12,1.42934E+11
1.5539E+12,1.45766E+11
1.55399E+12,1.45633E+11
1.55408E+12,1.46273E+11
1.55416E+12,1.47629E+11
1.55425E+12,1.71232E+11
1.55434E+12,1.73274E+11
1.55442E+12,1.71264E+11
1.55451E+12,1.77579E+11
1.5546E+12,1.78239E+11
1.55468E+12,1.82999E+11
1.55477E+12,1.84369E+11
1.55485E+12,1.80587E+11
1.55494E+12,1.84291E+11
1.55503E+12,1.72752E+11
1.55511E+12,1.739E+11
