Date,Close/Last,Volume,Open,High,Low
05/20/2022,68.1007,237,67.17,68.1007,67.17
05/19/2022,68.2213,765,67.77,68.2213,67.69
05/18/2022,68.3753,68,68.3753,68.3753,68.3753
05/17/2022,71.0354,56,71.0354,71.0354,71.0354
05/16/2022,69.8877,668,70.05,70.50,69.8877
05/13/2022,70.0142,1361,70.2099,70.2099,69.52
05/12/2022,68.5357,205,67.78,68.5357,67.78
05/11/2022,68.4302,4916,69.57,70.05,68.4302
05/10/2022,69.1574,902,70.10,70.35,68.99
05/09/2022,69.3621,106,70.35,70.35,69.3621
05/06/2022,71.4159,230,71.4159,71.4159,71.4159
05/05/2022,71.6636,1222,72.7235,72.74,71.535
05/04/2022,74.13,4293,71.97,74.13,71.96
05/03/2022,72.0488,1203,71.99,72.345,71.99
05/02/2022,71.547,181,71.547,71.547,71.547
04/29/2022,71.3924,270,73.66,73.66,71.3924
04/28/2022,73.9052,172,73.9052,73.9052,73.9052
04/27/2022,72.6313,1410,72.935,73.338,72.58
04/26/2022,72.8597,312,73.5904,73.5904,72.8597
04/25/2022,73.91,1138,73.521,73.92,73.5201
04/22/2022,74.4733,1793,75.1675,75.255,74.4733
04/21/2022,76.5454,18,76.5454,76.5454,76.5454
04/20/2022,77.6136,256,77.6136,77.6136,77.6136
04/19/2022,77.5577,1081,76.67,77.5577,76.67
04/18/2022,76.3335,237,76.5607,76.5607,76.3335
04/14/2022,76.5885,64,76.5885,76.5885,76.5885
04/13/2022,77.1263,1193,76.20,77.1263,76.20
04/12/2022,76.4041,548,77.1899,77.4499,76.4041
04/11/2022,76.62,1163,77.17,77.17,76.62
04/08/2022,77.7046,92,77.7046,77.7046,77.7046
04/07/2022,77.6295,112,77.6295,77.6295,77.6295
04/06/2022,77.2029,354,76.95,77.2029,76.95
04/05/2022,77.4597,28,77.4597,77.4597,77.4597
04/04/2022,78.1011,237,77.97,78.1011,77.97
04/01/2022,77.8166,8,77.8166,77.8166,77.8166
03/31/2022,77.6241,52,77.6241,77.6241,77.6241
03/30/2022,78.521,284,78.94,78.94,78.521
03/29/2022,78.8423,202,78.85,78.85,78.8423
03/28/2022,78.0555,246,77.595,78.0555,77.595
03/25/2022,77.6715,50,77.6715,77.6715,77.6715
03/24/2022,77.1459,246,77.00,77.1459,77.00
03/23/2022,76.5234,8,76.5234,76.5234,76.5234
03/22/2022,77.575,15,77.575,77.575,77.575
03/21/2022,76.72,827,76.81,76.81,76.72
03/18/2022,76.69,221,76.28,76.69,76.28
03/17/2022,76.03,145,76.03,76.03,76.03
03/16/2022,74.93,101,74.93,74.93,74.93
03/15/2022,73.752,2169,73.55,73.752,73.26
03/14/2022,72.485,494,72.4625,72.485,72.4625
03/11/2022,72.68,192,72.68,72.68,72.68
03/10/2022,73.51,12735,73.00,73.69,72.79
03/09/2022,73.36,4148,73.19,73.505,73.19
03/08/2022,71.96,425,71.96,71.96,71.96
03/07/2022,72.63,352,72.6848,72.6848,72.63
03/04/2022,74.56,1103,74.66,74.66,74.56
03/03/2022,74.8637,7055,75.26,75.3971,74.76
03/02/2022,75.1315,249,74.41,75.1315,74.41
03/01/2022,73.7915,62,73.7915,73.7915,73.7915
02/28/2022,74.7992,1880,74.20,74.7992,74.17
02/25/2022,75.0225,314,74.9222,75.0225,74.9222
02/24/2022,73.1786,286,70.81,73.1786,70.81
02/23/2022,72.6566,80,72.6566,72.6566,72.6566
02/22/2022,73.714,323,73.714,73.714,73.714
02/18/2022,74.5556,711,75.05,75.05,74.48
02/17/2022,75.0285,217,75.0285,75.0285,75.0285
02/16/2022,76.321,1148,75.63,76.321,75.63
02/15/2022,76.01,2791,76.155,76.155,75.81
02/14/2022,75.3633,706,75.3625,75.3633,75.3625
02/11/2022,75.62,177,75.62,75.62,75.62
02/10/2022,76.72,217,76.37,76.72,76.37
02/09/2022,77.69,2084,77.69,77.71,77.65
02/08/2022,77.0931,160,77.0931,77.0931,77.0931
02/07/2022,76.41,2269,76.87,76.87,76.41
02/04/2022,76.72,198,76.72,76.72,76.72
02/03/2022,76.26,254,76.26,76.26,76.26
02/02/2022,77.81,147,77.81,77.81,77.81
02/01/2022,77.11,11431,76.97,77.11,76.35
01/31/2022,76.5219,433,76.30,76.5219,76.30
01/28/2022,75.221,303,74.174,75.221,74.16
01/27/2022,74.1709,70,74.1709,74.1709,74.1709
01/26/2022,74.4516,888,75.4698,75.4698,74.25
01/25/2022,74.876,5023,74.88,75.18,74.111
01/24/2022,75.3489,1876,73.83,75.3489,72.80
01/21/2022,75.3266,1262,76.52,76.52,75.3266
01/20/2022,76.648,428,76.8042,76.8042,76.648
01/19/2022,77.499,615,78.1593,78.1593,77.499
01/18/2022,78.0657,127,78.0657,78.0657,78.0657
01/14/2022,79.3064,10594,78.9599,79.3064,78.67
01/13/2022,79.4956,162,79.4956,79.4956,79.4956
01/12/2022,80.2734,326,80.09,80.2734,80.05
01/11/2022,80.0201,965,79.8078,80.08,79.7613
01/10/2022,79.3853,811,79.65,79.65,79.33
01/07/2022,79.62,342,79.62,79.62,79.62
01/06/2022,79.7303,794,79.46,79.7303,79.46
01/05/2022,79.8353,1543,81.25,81.25,79.8353
01/04/2022,80.9321,819,81.10,81.10,80.932
01/03/2022,80.5065,941,80.06,80.5065,80.06
12/31/2021,80.35,1003,80.30,80.35,80.30
12/30/2021,80.3127,90,80.3127,80.3127,80.3127
12/29/2021,80.4532,289,80.31,80.4532,80.31
12/28/2021,80.2386,55,80.2386,80.2386,80.2386
12/27/2021,80.1302,399,79.7161,80.1302,79.7161
12/23/2021,79.3948,35,79.3948,79.3948,79.3948
12/22/2021,79.0207,15,79.0207,79.0207,79.0207
12/21/2021,78.2921,580,77.86,78.3262,77.86
12/20/2021,77.3085,356,77.69,77.69,77.3085
12/17/2021,78.2153,675,78.2153,78.2153,78.2153
12/16/2021,79.1332,159,79.1332,79.1332,79.1332
12/15/2021,79.0469,2156,77.98,79.0469,77.89
12/14/2021,78.1521,1070,78.18,78.18,77.99
12/13/2021,78.4742,2069,78.615,78.615,78.4742
12/10/2021,78.9003,310,79.20,79.20,78.9003
12/09/2021,78.6188,603,78.7764,78.7764,78.6188
12/08/2021,78.9981,618,78.59,78.9981,78.575
12/07/2021,78.6785,2539,78.75,78.84,78.62
12/06/2021,77.6388,1792,77.47,77.68,77.47
12/03/2021,76.6779,569,76.50,76.6779,76.50
12/02/2021,76.9651,946,77.19,77.29,76.9651
12/01/2021,75.9586,705,78.05,78.08,75.9586
11/30/2021,76.6854,702,77.8956,77.8956,76.6854
11/29/2021,78.499,53,78.499,78.499,78.499
11/26/2021,77.9103,444,78.78,78.78,77.88
11/24/2021,79.5379,154,79.4899,79.5379,79.4899
11/23/2021,79.4989,275,79.4989,79.4989,79.4989
11/22/2021,79.2954,81,79.2954,79.2954,79.2954
11/19/2021,79.1974,665,79.5582,79.5582,79.1974
11/18/2021,79.6145,835,79.68,79.68,79.45
11/17/2021,79.5621,9,79.5621,79.5621,79.5621
11/16/2021,79.7223,291,79.82,79.82,79.7223
11/15/2021,79.5346,565,79.51,79.5346,79.51
11/12/2021,79.5109,103,79.60,79.60,79.5109
11/11/2021,79.1315,239,79.20,79.36,79.1315
11/10/2021,79.2835,580,79.30,79.395,79.2835
11/09/2021,79.5325,256,79.4801,79.5325,79.251
11/08/2021,79.8295,8,79.8295,79.8295,79.8295
11/05/2021,79.9196,14746,80.35,80.35,79.9196
11/04/2021,79.5605,1706,79.76,79.76,79.37
11/03/2021,79.6216,6809,78.81,79.6216,78.81
11/02/2021,79.0585,302,78.90,79.0585,78.90
11/01/2021,78.9083,120,78.9083,78.9083,78.9083
10/29/2021,78.765,581,78.63,78.765,78.55
10/28/2021,78.5948,307,78.5948,78.5948,78.5948
10/27/2021,77.9599,316,78.17,78.17,77.9599
10/26/2021,78.4431,4245,78.5912,78.5912,78.352
10/25/2021,78.2656,5077,77.90,78.2656,77.90
10/22/2021,77.8994,35,77.8994,77.8994,77.8994
10/21/2021,77.8467,1893,77.78,77.8467,77.55
10/20/2021,77.633,9,77.633,77.633,77.633
10/19/2021,77.1562,254,77.1195,77.1562,77.1195
10/18/2021,76.6846,483,76.36,76.6846,76.36
10/15/2021,76.6308,605,76.6308,76.6308,76.6308
10/14/2021,75.9616,1048,75.93,75.9616,75.93
10/13/2021,74.9185,167,74.9185,74.9185,74.9185
10/12/2021,74.7417,780,74.8391,74.915,74.7417
10/11/2021,74.9309,565,75.17,75.17,74.9309
10/08/2021,75.4588,91,75.4588,75.4588,75.4588
10/07/2021,75.5034,734,76.015,76.015,75.5034
10/06/2021,74.8805,714,74.031,74.8805,74.031
10/05/2021,74.719,1106,74.31,74.92,74.31
10/04/2021,73.9516,453,73.94,73.9516,73.93
10/01/2021,74.7261,980,74.27,74.9779,74.27
09/30/2021,74.0002,287,74.0002,74.0002,74.0002
09/29/2021,74.886,1337,74.91,74.91,74.886
09/28/2021,74.752,7,74.752,74.752,74.752
09/27/2021,75.9407,251,76.00,76.00,75.9407
09/24/2021,76.058,244,76.06,76.06,76.058
09/23/2021,75.8601,107,75.8601,75.8601,75.8601
09/22/2021,74.991,18,74.991,74.991,74.991
09/21/2021,74.765,212,74.835,74.835,74.765
09/20/2021,74.7344,1322,74.43,74.7344,74.38
09/17/2021,76.0154,697,76.0154,76.0154,76.0154
09/16/2021,76.535,85,76.535,76.535,76.535
09/15/2021,76.0546,N/A,76.0546,76.0546,76.0546
09/14/2021,76.0546,3,76.0546,76.0546,76.0546
09/13/2021,76.5895,33,76.5895,76.5895,76.5895
09/10/2021,76.4201,188,76.4201,76.4201,76.4201
09/09/2021,76.9429,114,77.08,77.08,76.9429
09/08/2021,77.2401,104,77.2401,77.2401,77.2401
09/07/2021,77.29,710,77.83,77.83,77.29
09/03/2021,77.6424,411,77.50,77.6424,77.50
09/02/2021,77.697,186,77.697,77.697,77.697
09/01/2021,77.55,496,77.3689,77.5899,77.3689
08/31/2021,77.4454,184,77.4454,77.4454,77.4454
08/30/2021,77.4022,82,77.4022,77.4022,77.4022
08/27/2021,77.2268,42,77.2268,77.2268,77.2268
08/26/2021,76.6489,16,76.6489,76.6489,76.6489
08/25/2021,77.0499,107,77.0499,77.0499,77.0499
08/24/2021,76.764,535,76.70,76.764,76.70
08/23/2021,76.6697,463,76.69,76.70,76.6697
08/20/2021,76.0545,3,76.0545,76.0545,76.0545
08/19/2021,75.5106,522,75.59,75.80,75.5106
08/18/2021,75.7974,403,76.38,76.38,75.7974
08/17/2021,76.4268,451,76.65,76.65,76.36
08/16/2021,76.8854,282,76.8854,76.8854,76.8854
08/13/2021,76.6661,1056,76.64,76.6661,76.64
08/12/2021,76.75,114,76.75,76.75,76.75
08/11/2021,76.5715,133,76.62,76.62,76.5715
08/10/2021,76.3039,104,76.3039,76.3039,76.3039
08/09/2021,76.02,107,75.98,76.02,75.98
08/06/2021,75.9887,528,76.00,76.155,75.9887
08/05/2021,75.7437,957,75.84,75.84,75.7437
08/04/2021,75.3828,11319,75.4554,75.51,75.3828
08/03/2021,75.8101,1826,75.67,75.829,75.67
08/02/2021,75.2391,279,75.49,75.49,75.2391
07/30/2021,75.298,444,75.68,75.68,75.298
07/29/2021,75.85,225,75.985,75.985,75.85
07/28/2021,75.5909,403,75.60,75.60,75.515
07/27/2021,75.5199,457,75.37,75.5199,75.37
07/26/2021,75.7409,217,75.7409,75.7409,75.7409
07/23/2021,75.4344,564,75.085,75.4344,75.085
07/22/2021,74.7087,28,74.7087,74.7087,74.7087
07/21/2021,74.59,2877,74.521,74.64,74.521
07/20/2021,74.194,49,74.194,74.194,74.194
07/19/2021,72.9819,1519,73.63,73.63,72.69
07/16/2021,74.2391,82,74.2391,74.2391,74.2391
07/15/2021,74.7348,102,74.70,74.7348,74.70
07/14/2021,74.8563,1469,75.40,75.40,74.8563
07/13/2021,74.935,10259,75.06,75.06,74.935
07/12/2021,75.4062,13,75.4062,75.4062,75.4062
07/09/2021,75.0494,4,75.0494,75.0494,75.0494
07/08/2021,74.1363,5018,74.00,74.1363,74.00
07/07/2021,74.7762,36,74.7762,74.7762,74.7762
07/06/2021,74.5656,364,74.84,74.84,74.4499
07/02/2021,74.7943,2767,74.90,74.90,74.78
07/01/2021,74.4475,706,74.38,74.47,74.38
06/30/2021,74.0438,5190,74.09,74.09,73.90
06/29/2021,73.8163,226,74.02,74.02,73.8163
06/28/2021,73.9706,192,73.9706,73.9706,73.9706
06/25/2021,74.0654,49,74.0654,74.0654,74.0654
06/24/2021,73.6683,29,73.6683,73.6683,73.6683
06/23/2021,73.2887,46,73.2887,73.2887,73.2887
06/22/2021,73.3532,129,73.3532,73.3532,73.3532
06/21/2021,73.2632,1717,73.00,73.2632,73.00
06/18/2021,72.3041,45,72.3041,72.3041,72.3041
06/17/2021,73.2822,550,73.65,73.65,73.2822
06/16/2021,73.6485,70,73.6485,73.6485,73.6485
06/15/2021,74.0171,591,73.88,74.10,73.828
06/14/2021,73.971,189,73.971,73.971,73.971
06/11/2021,74.0708,671,73.92,74.0708,73.912
06/10/2021,74.0581,5486,74.27,74.4099,73.981
06/09/2021,73.8537,419,74.00,74.00,73.8537
06/08/2021,74.0283,140,74.0283,74.0283,74.0283
06/07/2021,73.9831,1632,73.90,73.9831,73.892
06/04/2021,73.985,1054,73.822,73.985,73.822
06/03/2021,73.70,248,73.81,73.81,73.70
06/02/2021,73.776,180,73.696,73.776,73.696
06/01/2021,73.8048,922,74.55,74.55,73.75
05/28/2021,73.7957,352,73.7601,73.7957,73.7601
05/27/2021,73.7589,280,73.846,73.846,73.7589
05/26/2021,73.4409,337,73.62,73.62,73.4409
05/25/2021,73.2785,694,73.65,73.65,73.2785
05/24/2021,73.5358,1872,73.585,73.665,73.43
05/21/2021,73.0253,1751,73.41,73.476,72.98
05/20/2021,72.9179,18,72.9179,72.9179,72.9179
05/19/2021,72.2898,3600,71.92,72.2898,71.84
05/18/2021,72.8344,913,73.36,73.36,72.8344
05/17/2021,73.3549,1729,73.59,73.59,73.21
05/14/2021,73.4827,2264,73.20,73.49,73.20
05/13/2021,72.5497,3144,72.3501,72.645,72.3501
05/12/2021,71.743,261,71.743,71.743,71.743
05/11/2021,72.9972,1659,73.26,73.26,72.7582
05/10/2021,73.9226,1978,74.66,74.66,73.9226
05/07/2021,74.2315,856,73.94,74.25,73.94
05/06/2021,73.567,2424,73.005,73.567,73.005
05/05/2021,73.0748,1031,73.235,73.235,73.022
05/04/2021,72.9302,6702,72.55,72.9302,72.54
05/03/2021,73.1126,1106,73.49,73.49,73.1126
04/30/2021,72.845,491,72.81,72.845,72.81
04/29/2021,73.1275,2456,73.31,73.31,72.71
04/28/2021,72.4921,3022,72.46,72.629,72.4427
04/27/2021,72.3337,2569,72.3405,72.345,72.2719
04/26/2021,72.2433,162,72.275,72.275,72.2433
04/23/2021,72.08,512,71.8804,72.08,71.8804
04/22/2021,71.56,508,71.95,72.07,71.56
04/21/2021,72.1202,431,71.505,72.1202,71.505
04/20/2021,71.4948,19494,71.60,71.60,71.40
04/19/2021,72.01,216757,72.0603,72.0603,71.74
04/16/2021,72.2282,525,72.27,72.27,72.2282
04/15/2021,71.828,10037,71.64,71.84,71.6399
04/14/2021,71.2302,7465,71.33,71.64,71.2302
04/13/2021,71.3447,478,71.43,71.43,71.3361
04/12/2021,71.262,231759,71.35,71.35,71.00
04/09/2021,71.1099,23,71.1099,71.1099,71.1099
04/08/2021,70.6458,28,70.6458,70.6458,70.6458
04/07/2021,70.6088,1386,70.6316,70.6316,70.49
04/06/2021,70.5775,185,70.5775,70.5775,70.5775
04/05/2021,70.6163,909,70.62,70.66,70.49
04/01/2021,69.6663,1262,69.60,69.6663,69.49
03/31/2021,69.2593,1145,69.40,69.52,69.2593
03/30/2021,69.1592,967,69.16,69.16,69.1206
03/29/2021,69.2405,219,69.12,69.2405,69.12
03/26/2021,69.0187,76,69.0187,69.0187,69.0187
03/25/2021,68.2923,1225,67.61,68.2923,67.59
03/24/2021,67.8267,1094,68.40,68.405,67.8267
03/23/2021,67.9233,435,68.60,68.60,67.9233
03/22/2021,68.698,282,68.915,68.915,68.698
03/19/2021,68.5988,558,68.61,68.61,68.5988
03/18/2021,68.5332,1597,69.44,69.45,68.5332
03/17/2021,69.1321,220,68.79,69.1321,68.79
03/16/2021,68.9087,776,69.53,69.53,68.90
03/15/2021,69.1492,858,69.00,69.1492,69.00
03/12/2021,68.9043,811,68.611,68.9043,68.595
03/11/2021,68.5968,899,68.86,68.86,68.5968
03/10/2021,68.1906,609,68.025,68.1906,67.92
03/09/2021,67.5835,2236,67.82,68.04,67.5835
03/08/2021,67.2381,3183,67.51,67.836,67.2381
03/05/2021,66.9207,101,66.9207,66.9207,66.9207
03/04/2021,65.5383,600,66.5389,66.5389,65.5383
03/03/2021,66.3547,307,66.92,66.92,66.3547
03/02/2021,66.9666,1174,67.28,67.28,66.9666
03/01/2021,67.1494,8,67.1494,67.1494,67.1494
02/26/2021,66.0268,7,66.0268,66.0268,66.0268
02/25/2021,66.4351,24,66.4351,66.4351,66.4351
02/24/2021,67.91,3437,67.16,67.91,67.16
02/23/2021,67.1303,740,66.51,67.22,66.335
02/22/2021,66.9208,348,66.83,67.081,66.83
02/19/2021,67.0237,309,67.323,67.323,67.0237
02/18/2021,67.1934,788,67.35,67.35,67.1934
02/17/2021,67.46,8011,66.75,67.60,66.75
02/16/2021,67.2649,286,67.181,67.2649,67.181
02/12/2021,67.2016,379,67.03,67.2016,67.03
02/11/2021,66.9198,209,66.93,66.93,66.9198
02/10/2021,67.05,496,67.05,67.05,67.05
02/09/2021,67.09,6276,67.01,67.09,66.74
02/08/2021,66.9873,272,67.15,67.15,66.9873
02/05/2021,66.6006,92,66.6006,66.6006,66.6006
02/04/2021,66.1331,462,65.86,66.1331,65.86
02/03/2021,65.6139,31,65.6139,65.6139,65.6139
02/02/2021,65.4706,415,65.21,65.4706,65.16
02/01/2021,64.5853,17,64.5853,64.5853,64.5853
01/29/2021,63.9013,5497,64.13,64.14,63.722
01/28/2021,64.9285,3,64.9285,64.9285,64.9285
01/27/2021,64.1039,339,64.1039,64.1039,64.1039
01/26/2021,65.9069,223,66.099,66.099,65.9069
01/25/2021,66.0016,205,65.81,66.0016,65.81
01/22/2021,66.0379,5390,65.89,66.0379,65.89
01/21/2021,66.2125,255,66.18,66.2125,66.18
01/20/2021,66.4721,566,65.82,66.4721,65.82
01/19/2021,65.6921,395,65.37,65.84,65.37
01/15/2021,65.2455,648,65.34,65.3521,65.2455
01/14/2021,65.6631,1001,65.87,65.91,65.6631
01/13/2021,65.8658,584,65.73,65.8658,65.73
01/12/2021,65.785,2549,65.90,65.90,65.565
01/11/2021,65.5738,328,65.80,65.80,65.5738
01/08/2021,65.9526,466,65.765,65.9526,65.765
01/07/2021,65.6571,369,65.5699,65.679,65.5699
01/06/2021,64.931,900,64.93,65.16,64.91
01/05/2021,63.9835,418,63.68,63.9835,63.65
01/04/2021,63.529,2500,64.38,64.38,63.529
12/31/2020,64.3865,219,63.95,64.3865,63.95
12/30/2020,63.951,311,64.00,64.00,63.951
12/29/2020,63.815,8,63.815,63.815,63.815
12/28/2020,63.84,54,63.84,63.84,63.84
12/24/2020,63.3366,286,63.2037,63.3366,63.195
12/23/2020,63.3224,285,62.91,63.3224,62.91
12/22/2020,63.2147,1983,63.27,63.29,63.2147
12/21/2020,63.554,84,63.554,63.554,63.554
12/18/2020,64.0194,10802,64.16,64.18,63.764
12/17/2020,64.2075,478,64.02,64.2075,64.02
12/16/2020,63.9377,131,63.9377,63.9377,63.9377
12/15/2020,63.98,29318,63.41,63.98,63.38
12/14/2020,63.2551,190,63.2551,63.2551,63.2551
12/11/2020,63.608,309,63.50,63.608,63.50
12/10/2020,63.7566,2227,63.31,63.86,63.31
12/09/2020,63.885,666,63.60,63.885,63.60
12/08/2020,64.0814,235,64.081,64.0814,64.081
12/07/2020,63.8916,362,63.67,63.8916,63.67
12/04/2020,64.1044,10927,63.70,64.1044,63.69
12/03/2020,63.5058,1459,63.86,63.875,63.5058
12/02/2020,63.5883,271,63.5477,63.5883,63.5477
12/01/2020,63.4254,1047,63.44,63.68,63.4254
11/30/2020,62.94,1487,63.14,63.15,62.64
11/27/2020,63.2809,47,63.2809,63.2809,63.2809
11/25/2020,63.1984,304,63.26,63.26,63.1984
11/24/2020,63.3996,2314,63.49,63.49,63.3996
11/23/2020,62.42,26688,62.08,62.44,62.08
11/20/2020,61.8816,65,61.8816,61.8816,61.8816
11/19/2020,62.1712,668,61.7478,62.1712,61.7478
11/18/2020,62.1338,163,62.777,62.777,62.1338
11/17/2020,62.785,552,62.92,62.92,62.56
11/16/2020,62.9337,1284,63.05,63.05,62.68
11/13/2020,62.2807,313,61.74,62.2807,61.74
11/12/2020,61.2582,36,61.2582,61.2582,61.2582
11/11/2020,61.9109,43023,61.94,61.997,61.83
11/10/2020,61.8462,1525,61.71,61.8462,61.23
11/09/2020,61.68,80337,63.51,64.115,61.68
11/06/2020,60.4005,1840,60.47,60.58,60.4005
11/05/2020,60.4825,320,60.4825,60.4825,60.4825
11/04/2020,59.5478,2403,59.43,60.00,59.264
11/03/2020,58.7588,2176,58.51,58.834,58.2846
11/02/2020,57.5026,622,57.12,57.5346,57.12
10/30/2020,56.5431,17,56.5431,56.5431,56.5431
10/29/2020,57.267,23,57.267,57.267,57.267
10/28/2020,56.52,719,57.0425,57.0425,56.52
10/27/2020,58.5062,3,58.5062,58.5062,58.5062
10/26/2020,58.7691,7,58.7691,58.7691,58.7691
10/23/2020,59.92,1515,60.09,60.09,59.92
10/22/2020,59.56,53,59.56,59.56,59.56
10/21/2020,59.0907,61,59.0907,59.0907,59.0907
10/20/2020,59.2305,14,59.2305,59.2305,59.2305
10/19/2020,58.823,219,58.823,58.823,58.823
10/16/2020,59.8528,219,60.042,60.042,59.8528
10/15/2020,59.6905,155,59.6905,59.6905,59.6905
10/14/2020,59.7791,50,59.7791,59.7791,59.7791
10/13/2020,60.5319,N/A,60.5319,60.5319,60.5319
10/12/2020,60.5319,403,60.42,60.5319,60.42
10/09/2020,59.7402,107,59.7402,59.7402,59.7402
10/08/2020,59.4102,165,59.11,59.4102,59.11
10/07/2020,58.8988,52,58.8988,58.8988,58.8988
10/06/2020,57.9369,283,58.5419,58.5419,57.9369
10/05/2020,58.6379,116,58.6379,58.6379,58.6379
10/02/2020,57.7821,335,57.7821,57.7821,57.7821
10/01/2020,57.8548,40,57.8548,57.8548,57.8548
09/30/2020,57.7912,1263,57.45,57.7912,57.45
09/29/2020,57.2769,186,57.39,57.39,57.2769
09/28/2020,57.5097,106,57.5097,57.5097,57.5097
09/25/2020,56.7522,539,56.76,56.76,56.7522
09/24/2020,55.9615,7013,55.30,55.9615,55.30
09/23/2020,55.8618,571,56.90,56.90,55.8618
09/22/2020,57.244,243,57.244,57.244,57.244
09/21/2020,56.6866,768,56.32,56.6866,56.30
09/18/2020,57.9021,42,57.9021,57.9021,57.9021
09/17/2020,58.3561,4,58.3561,58.3561,58.3561
09/16/2020,58.86,1067,59.01,59.29,58.86
09/15/2020,58.8961,23,58.8961,58.8961,58.8961
09/14/2020,58.8006,1076,58.51,58.965,58.51
09/11/2020,58.20,334,58.51,58.51,58.20
09/10/2020,58.035,213,58.90,58.90,58.035
09/09/2020,58.9624,642,59.01,59.1605,58.9624
09/08/2020,58.0142,971,58.90,58.90,58.0142
09/04/2020,59.2319,366,59.2319,59.2319,59.2319
09/03/2020,59.532,39,59.532,59.532,59.532
09/02/2020,61.115,1956,60.13,61.115,60.13
09/01/2020,59.928,1183,59.83,59.928,59.83
08/31/2020,59.9279,1260,59.47,59.9279,59.47
08/28/2020,60.0593,1014,60.09,60.09,60.0376
08/27/2020,59.7806,371,59.53,59.85,59.53
08/26/2020,59.64,613,58.98,59.64,58.98
08/25/2020,59.2168,30,59.2168,59.2168,59.2168
08/24/2020,59.0079,90,59.0079,59.0079,59.0079
08/21/2020,58.4539,1,58.4539,58.4539,58.4539
08/20/2020,58.4497,1015,58.38,58.4497,58.38
08/19/2020,58.5092,153,58.9899,58.9899,58.5092
08/18/2020,58.7695,226,58.7695,58.7695,58.7695
08/17/2020,58.7034,24,58.7034,58.7034,58.7034
08/14/2020,58.569,1,58.569,58.569,58.569
08/13/2020,58.59,176,58.59,58.59,58.59
08/12/2020,58.7648,70,58.7648,58.7648,58.7648
08/11/2020,58.0903,1372,58.85,58.875,58.0903
08/10/2020,58.3421,1043,58.38,58.38,58.30
08/07/2020,58.0669,9,58.0669,58.0669,58.0669
08/06/2020,57.672,201,57.3727,57.672,57.3727
08/05/2020,57.5034,230,57.4526,57.5034,57.4526
08/04/2020,56.94,815,57.03,57.03,56.94
08/03/2020,56.8652,17,56.8652,56.8652,56.8652
07/31/2020,56.6749,7,56.6749,56.6749,56.6749
07/30/2020,56.7633,230,56.825,56.825,56.7633
07/29/2020,57.0719,173,56.875,57.0719,56.875
07/28/2020,56.4571,121,56.64,56.64,56.4571
07/27/2020,56.6429,1321,56.5685,56.73,56.5685
07/24/2020,56.4547,2,56.4547,56.4547,56.4547
07/23/2020,57.1222,N/A,57.1222,57.1222,57.1222
07/22/2020,57.1222,52,57.1222,57.1222,57.1222
07/21/2020,56.7789,1567,56.90,57.1261,56.7789
07/20/2020,56.5214,25,56.5214,56.5214,56.5214
07/17/2020,56.3944,69,56.3944,56.3944,56.3944
07/16/2020,56.2483,200,55.73,56.2483,55.73
07/15/2020,56.2503,954,56.38,56.38,56.2503
07/14/2020,55.6907,112,55.145,55.6907,55.145
07/13/2020,54.9124,673,55.91,55.91,54.9124
07/10/2020,55.18,279,55.18,55.18,55.18
07/09/2020,54.3613,113,54.49,54.49,54.3613
07/08/2020,54.8404,17,54.8404,54.8404,54.8404
07/07/2020,54.6071,22,54.6071,54.6071,54.6071
07/06/2020,55.1825,633,54.89,55.1825,54.89
07/02/2020,54.3322,37,54.3322,54.3322,54.3322
07/01/2020,54.1766,16,54.1766,54.1766,54.1766
06/30/2020,53.8615,20,53.8615,53.8615,53.8615
06/29/2020,52.9096,926,52.83,52.9096,52.83
06/26/2020,52.2458,1602,52.69,52.69,52.2458
06/25/2020,53.5583,20,53.5583,53.5583,53.5583
06/24/2020,53.062,480,53.23,53.23,53.062
06/23/2020,54.8125,17,54.8125,54.8125,54.8125
06/22/2020,54.5694,814,54.61,54.61,54.5694
06/19/2020,54.6084,194,54.6084,54.6084,54.6084
06/18/2020,54.7122,18,54.7122,54.7122,54.7122
06/17/2020,54.8329,21,54.8329,54.8329,54.8329
06/16/2020,54.9394,1168,55.18,55.18,54.9394
06/15/2020,54.0362,4096,53.50,54.0362,53.50
06/12/2020,53.6973,143,53.23,53.6973,53.23
06/11/2020,53.0585,4251,54.32,54.32,53.0585
06/10/2020,56.397,363,56.397,56.397,56.397
06/09/2020,57.0698,122,57.0698,57.0698,57.0698
06/08/2020,57.6784,107,57.6784,57.6784,57.6784
06/05/2020,56.8292,160,56.8292,56.8292,56.8292
06/04/2020,55.3733,305,55.30,55.3733,55.30
06/03/2020,55.5638,652,55.30,55.5638,55.30
06/02/2020,54.6282,57,54.6282,54.6282,54.6282
06/01/2020,54.3065,65,54.3065,54.3065,54.3065
05/29/2020,54.0069,66,54.0069,54.0069,54.0069
05/28/2020,53.8928,179,53.8928,53.8928,53.8928
05/27/2020,53.911,529,54.06,54.06,53.63
05/26/2020,52.9777,1818,53.39,53.39,52.9777
05/22/2020,52.0587,1790,51.68,52.0587,51.67
05/21/2020,51.9907,1254,52.02,52.02,51.91
05/20/2020,52.2745,475,52.26,52.312,52.22
05/19/2020,51.6178,205,52.11,52.11,51.6178
05/18/2020,52.2271,53,52.2271,52.2271,52.2271
05/15/2020,50.4659,19,50.4659,50.4659,50.4659
